SUBJECT	item	sentence	language	condition	RATING	rating_natural
1613	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	5	5,88
1613	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	5	6,24
1613	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	5	6,12
1613	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	5	3,84
1613	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	5	4,92
1613	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
1613	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	4	5,36
1613	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	4	3,92
1613	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	4	5
1613	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	4	5,96
1613	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	4	5,48
1613	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	4	5,84
1613	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	4	4,8
1613	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	4	5,88
1613	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	4	3,08
1613	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	3	4,52
1613	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	3	4,96
1613	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	3	4
1613	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	3	4,24
1613	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	3	3,84
1613	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	3	4,44
1613	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	2	5
1613	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	2	3,72
1613	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
1613	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
1613	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
1613	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
1613	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
1613	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
1231	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	7	5,16
1231	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	7	6,24
1231	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	7	5,28
1231	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
1231	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
1231	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	7	5,28
1231	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	7	3,08
1231	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	7	4,28
1231	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	7	5,8
1231	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	7	5,88
1231	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	7	4,24
1231	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
1231	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
1231	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	6	6,04
1231	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	6	5,32
1231	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	6	5,88
1231	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	6	6,12
1231	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	5	5,64
1231	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
1231	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	4	4,8
1231	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	3	5,48
1231	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	3	5,36
1231	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	3	5
1231	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	2	3,84
1231	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	2	4,96
1231	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	2	3,92
1231	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	2	4,44
1231	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
1231	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	2	3,72
1231	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	2	5,6
1231	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	2	4,44
1231	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	2	4,52
1231	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	2	4,24
1231	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
1231	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	2	5
1231	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	2	5,96
1231	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
1231	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
1231	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
1231	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
823	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
823	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	7	5,16
823	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	7	5,8
823	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
823	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	6	4,28
823	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	6	3,08
823	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	6	6,04
823	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	6	6,4
823	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	6	6,12
823	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	6	4,92
823	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	5	4,24
823	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	5	5,64
823	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	5	5,32
823	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
823	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	5	6,24
823	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	5	5,88
823	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	5	5,28
823	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	5	4,8
823	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	4	5,28
823	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	4	5,88
823	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	3	4,52
823	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	3	5
823	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	2	4,96
823	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
823	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
823	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	2	3,84
823	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	2	4,44
823	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	2	5,36
823	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	2	4,24
823	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	2	5,96
823	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
823	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
823	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	1	3,72
823	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
823	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
823	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	1	5
823	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
823	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	1	5,48
823	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
823	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
663	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	7	5,28
663	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	6	5,8
663	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	6	4,24
663	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	6	6,24
663	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	6	3,84
663	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	6	4,28
663	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	5	5,16
663	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	5	5,88
663	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	5	6,12
663	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	5	5,28
663	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	5	4,76
663	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	5	6,04
663	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	5	6,4
663	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	4	5,88
663	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	4	5,64
663	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	4	5,96
663	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	4	5,32
663	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	4	4,92
663	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	4	6
663	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	4	5
